,MATRICULA,REPROVACOES_DE,REPROVACOES_EM,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,REPROVACOES_MF,REPROVACOES_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS
33008,562900,0,0,6.5395141328432205,6.179028265686438,7.074392666054026,2.2671046587023147,0,0,0.6512146678919516,2,1,3
33009,530553,0,0,6.903571332547617,5.865178835494052,6.872321500589288,5.958928331369044,0,0,0.0,2,2,3
33010,625696,0,0,7.1910729352547405,7.234534858534755,7.0059513764968395,6.1880972470063185,0,0,1.0,5,1,6
33011,593171,0,0,5.960718857095371,6.36071885709537,6.8892882539418725,4.567864761825617,0,0,0.8214234921162553,5,2,3
33012,516897,0,0,5.870147569796113,6.11577752991262,7.38422247008738,2.4699206381358816,0,0,0.0,3,2,4
33013,326126,0,0,7.464865759071523,7.820947957910931,8.194597277214575,6.556082198839405,0,0,0.9121643976788116,8,5,5
33014,572544,0,0,6.019479097374368,5.5706456531733535,6.6438958194748725,5.692729263675886,0,0,0.43895819474873377,2,0,4
33015,981750,0,0,6.2,6.368941533580941,7.090215894588883,0.0,0,0,0.4425487220158827,3,4,3
33016,591343,0,0,6.810624291662265,6.885834277783648,8.046878541688677,6.462724152876091,0,0,0.9645856944591179,6,2,3
33017,911726,0,0,7.555566074710442,6.985188691570147,7.133301775868675,7.2,0,0,0.14811308429852887,14,4,2
33018,441017,0,0,6.244832876903571,5.527583561548215,6.951033424619286,0.0,0,0,0.0,2,4,4
33019,379202,0,0,7.210307488684026,7.251537443420132,8.91546123302604,0.2783021944687034,0,0,0.9484625565798696,2,2,3
33020,351241,0,0,6.914565634120809,6.757173959346758,7.92847812195973,6.1567385284921645,0,0,0.4282604065324349,12,5,3
33021,780642,0,0,6.766409803038883,7.099229409116648,7.1671803939222345,6.367565689363911,0,0,0.3320490151944125,6,2,4
33022,912882,0,0,7.002058434987668,6.9020584349876675,7.330588753349776,6.348970782506165,0,0,1.0,4,4,1
33023,544568,0,0,5.866121989731022,6.532243979462045,7.104139416835453,5.467756020537955,0,0,1.0,5,3,2
33024,681471,0,0,7.011924883324503,7.011924883324503,7.088075116675498,6.870460093340397,0,0,0.17615023335099478,4,4,4
33025,498049,0,0,6.9430755497798,6.365233790484443,6.908309340264242,6.5944604398238384,0,0,0.0,8,2,4
33026,397872,0,0,6.90975674978662,6.3097567497866205,6.626385750019398,6.645899249592639,0,0,1.0,4,4,4
33027,302097,0,0,6.562594069788965,6.558270620140691,6.979135310070344,6.191353100703451,0,0,0.0,5,3,3
33028,321359,0,0,7.076884456949438,7.076884456949438,7.629145805288763,6.978392022508987,0,0,0.0,5,5,5
33029,501741,0,0,7.152763385187117,8.008542026546268,7.79396948765593,5.637183362357106,0,0,0.0,6,3,4
33030,796695,0,0,6.145185585002867,5.740436035590428,6.77381261264689,5.5928108102966485,0,0,0.7381261264689015,16,5,3
33031,275876,0,0,7.1181745054655545,6.9,8.381825494534445,6.503042490890743,0,0,0.0,12,5,1
33032,692925,0,0,6.4332444696591295,6.522207411609855,7.05531858575768,4.799866704488696,0,0,1.0,5,2,3
33033,646515,0,0,6.5943935799858835,6.397196789992941,7.295795184989412,6.202803210007058,0,0,1.0,3,2,4
33034,681963,0,0,7.057708440286628,6.488542201433137,7.311457798566863,6.1308337611465085,0,0,0.5770844028662716,4,3,5
33035,997979,0,0,6.499104242374742,6.237427971970855,6.823352540807773,6.0290466199514245,0,0,0.6916186479805703,2,5,4
33036,826165,0,0,7.262345948627742,7.11646126483699,7.496500889279782,6.678807213464732,0,0,1.0,11,2,2
33037,273221,0,0,7.728935904712412,8.128935904712412,6.811844015881264,6.170918888311478,0,0,1.0,6,3,3
33038,461342,0,0,6.353643328957374,6.2785426684170496,7.5034420078767265,4.950201321080646,0,0,0.8927133420852517,12,5,3
33039,949044,0,0,7.011104428218827,7.297779114356233,7.402220885643767,6.39555822871247,0,0,0.0,7,3,2
33040,331921,0,0,6.902423185845422,6.112115929227114,7.0096927433816925,0.0860230975125119,0,0,0.012115929227114351,12,2,5
33041,503976,0,0,7.143160546052315,6.4176295904607645,7.6097282253299765,6.878419726973842,0,0,0.6079013651307876,4,1,3
33042,629434,0,0,6.769209020707475,7.2836334569132575,7.7269067655306065,6.655755637942172,0,0,0.0,2,3,4
33043,543007,0,0,5.831058103844987,6.753412844232518,9.480715598092656,5.904948013472608,0,0,0.15529051922494275,7,4,3
33044,242837,0,0,7.032693869834879,7.569224520660492,7.8923264380185225,6.328857088844138,0,0,0.6730613016512319,2,4,3
33045,481617,0,0,7.1044093792918215,6.41543282752138,6.817637517167291,6.486771862124533,0,0,1.0,4,4,3
33046,216933,0,0,6.68371286594227,6.710227719565362,7.263257426811546,6.330683158696086,0,0,0.6325742681154604,3,1,4
33047,176352,0,0,7.213467453991458,7.18653254600854,7.367337269957298,7.140402361974378,0,0,0.5673372699572982,17,3,1
33048,525796,0,0,6.236864911041485,5.647459644165938,6.863135088958515,5.132073072565499,0,0,1.0,6,4,3
33049,956731,0,0,6.548920740590629,5.886838605470222,6.96758357297592,5.462082135120403,0,0,1.0,7,2,1
33050,936296,0,0,5.802521904466367,6.84907885607892,7.1415131426798215,6.610087617865468,0,0,1.0,8,0,3
33051,476939,0,0,7.144020167563412,6.8440201675634125,7.533015125672558,5.711005041890853,0,0,0.5550252094542648,10,3,4
33052,285307,0,0,6.7466133898332235,5.413546440667101,7.235591073444517,6.39322677966645,0,0,0.1779553672225842,10,5,1
33053,953110,0,0,7.056992116004929,7.020429697713581,7.816132720577768,6.797851511432094,0,0,1.0,3,0,6
33054,251232,0,0,6.71811239102641,6.659247120190577,7.272831413460383,5.346426525630258,0,0,0.04528097756602534,10,6,3
33055,587184,0,0,6.052845222506032,6.329358456947796,6.87046029667471,0.358173174763111,0,0,1.0,10,5,3
33056,930489,0,0,7.043253392315317,6.629205427704508,7.042698643073872,6.5,0,0,0.0,8,3,2
33057,876511,0,0,7.085480312003903,7.112329778828123,7.1,5.858630845179687,0,0,0.0,4,3,4
33058,266837,0,0,6.8277525245207205,6.7916287867810805,7.342948229213063,5.279071966952703,0,0,0.0,8,5,3
33059,145102,0,0,6.793687047172041,6.226318941302267,7.4100029942371535,4.2678866996792175,0,0,0.0,5,2,5
33060,118232,0,0,6.220897842565912,6.787746460027753,7.193873230013876,3.1989082952289616,0,0,0.4846830750346912,4,2,5
33061,572436,0,0,6.722135633165939,6.61857624455604,7.129254410385734,3.6165754589592467,0,0,0.4071187772197955,3,2,4
33062,168976,0,0,6.7911258219821695,6.565099298379643,6.844966900540117,6.127218544504457,0,0,1.0,3,1,3
33063,115706,0,0,7.062012468934156,6.6134087282539085,7.745811222040738,5.748603740680248,0,0,0.41899376553292256,15,5,2
33064,660627,0,0,6.96472826047016,7.5260791920330625,8.91350931562903,6.184052794688707,0,0,1.0,9,5,3
33065,592802,0,0,6.46589729554757,6.765567565067957,7.3668864869864095,3.860291877394152,0,0,0.0,6,5,3
33066,988603,0,0,5.674510656563758,5.787255328281879,7.248038277779868,1.488229666679202,0,0,0.2254893434362427,3,4,3
33067,453601,0,0,6.407376887174113,6.4092211089676425,7.094467334619416,4.952766332690292,0,0,0.0,2,2,3
33068,299110,0,0,5.628193987494546,4.910220759982549,7.0,5.907665569986912,0,0,0.0,7,1,6
33069,962838,0,0,7.129112525226299,6.9708874747737015,7.5658225050452605,6.66329002018104,0,0,0.3417749495474012,9,4,2
33070,780402,0,0,6.9,7.105765780868963,7.451927906783452,6.294234219131037,0,0,0.21153156173792487,13,5,4
33071,293343,0,0,6.517965317723736,6.052693641770428,7.276647398735409,5.646705202529183,0,0,1.0,5,1,3
33072,636739,0,0,7.156284729498259,6.651640641371079,7.181238423500581,6.8125694589965144,0,0,0.0,2,4,4
33073,587802,0,0,7.340282742174512,6.720318084946327,7.219611229510045,7.020318084946327,0,0,1.0,8,3,3
33074,619934,0,0,7.1653762497526525,6.5619138747279155,8.534214874530038,6.172300999802122,0,0,0.0,2,3,4
33075,199582,0,0,6.969834968505506,6.59364685531594,7.287293710631883,5.871435660431306,0,0,0.5872937106318821,3,5,4
33076,952393,0,0,6.572839002051692,6.188887754616308,7.872839002051692,6.1111122453836915,0,0,0.2160487525646163,8,4,4
33077,597621,0,0,7.1548321408747615,7.143984089647575,8.110848051227185,1.1589753340465825,0,0,0.22287987193203507,15,3,2
33078,348872,0,0,6.909669022972523,6.467683160807647,7.5226478162198305,6.129007068917563,0,0,0.0,2,0,3
33079,379220,0,0,7.282009253443958,7.610046267219782,9.023013880165935,2.2142498429868267,0,0,0.5899537327802172,7,3,4
33080,525868,0,0,6.023623931912487,4.794495727649945,7.076376068087512,0.5118518581038671,0,0,1.0,3,2,4
33081,259644,0,0,6.5803483418216535,6.488640603656039,6.980348341821654,5.272056079987268,0,0,0.06550552726115355,4,4,2
33082,478462,0,0,6.601317256101128,6.401317256101128,7.1238474009115125,0.0,0,0,0.7483534298735909,3,2,4
33083,575628,0,0,6.9843919502543725,6.468783900508745,7.015608049745628,2.0254068061049377,0,0,0.0,1,4,3
33084,559511,0,0,6.223250793352151,6.158600634681722,7.3676749206647845,3.925145398557525,0,0,1.0,15,5,2
33085,578208,0,0,6.398168901015394,6.480744159898926,7.070643814720883,5.398168901015394,0,0,1.0,5,2,5
33086,480581,0,0,7.0921635192700005,6.724701888437999,7.157240257605999,6.425894334686001,0,0,0.5843270385400016,4,5,4
33087,475482,0,0,6.8678473439570675,6.531675605908767,7.795980917994632,6.6356946879141345,0,0,0.040190820053665255,2,3,3
33088,643534,0,0,7.294398378395786,7.441182973155755,7.380394324385253,0.1540445941158814,0,0,0.028008108021069344,2,2,4
33089,357450,0,0,6.024485169964351,5.993557529953383,7.37989797993967,5.169846969909504,0,0,0.0,7,5,2
33090,443494,0,0,6.677605762677665,7.022394237322335,7.588802881338831,5.879153898578684,0,0,0.0,12,2,2
33091,741471,0,0,7.115724282595832,7.247172847787497,8.16370488815833,5.759289214412509,0,0,0.0,7,1,4
33092,379098,0,0,6.922990313695505,7.457984932415228,8.033976322366787,5.983011838816607,0,0,0.5300107625605508,15,6,4
33093,525791,0,0,6.2860746421153895,5.890716428076928,6.790716428076927,6.411806066730808,0,0,0.9535821403846352,7,4,3
33094,143765,0,0,7.134515357881115,7.254445466352079,7.2,5.988611366588019,0,0,0.02847158352995005,8,4,3
33095,468647,0,0,6.363754456891918,6.290830362072054,7.927075905180136,5.654584818963972,0,0,0.7270759051801368,7,4,3
33096,575549,0,0,6.880856701843227,6.338286596313549,7.214859788940648,1.2634576783471392,0,0,0.0,1,5,3
33097,920095,0,0,4.956809898326107,5.400981659559561,7.310674817973528,5.466993886519854,0,0,0.0,1,2,5
33098,405402,0,0,6.72744142396588,7.598144336375321,7.345117152068241,1.8385754057139536,0,0,0.2744142396587991,4,4,3
33099,504772,0,0,7.58442835153679,7.238685978155853,7.907542681229433,5.920196613666566,0,0,0.76885670307358,10,4,3
33100,957231,0,0,5.8553056461012645,5.980815056270039,7.138299372655416,6.055305646101265,0,0,0.38299372655415054,3,2,4
33101,423494,0,0,6.60858537247002,6.914146275299799,6.9,6.274243882589938,0,0,0.0858537247002018,15,6,2
33102,970566,0,0,6.426733521514069,5.4366332392429655,6.663366760757034,5.790100282271102,0,0,1.0,2,3,5
33103,686456,0,0,6.414621690362612,5.980419296994362,7.263445774093473,6.204959012643028,0,0,0.9268915481869436,2,3,1
33104,678700,0,0,5.28014223519704,5.855319477565514,7.181560174144829,3.783687082566512,0,0,0.0,4,2,3
33105,509653,0,0,6.826123774654445,7.11741584976963,7.208707924884815,6.352176981221204,0,0,0.0,3,1,4
33106,110516,0,0,5.61570490792341,6.58429509207659,8.126442638114884,6.214872147322544,0,0,1.0,2,1,5
33107,872869,0,0,6.889977838466892,6.445688958247875,7.80140007802886,6.10280015605772,0,0,0.44288880219015536,14,6,1
33108,548740,0,0,7.330746541907627,6.737774613504933,6.68814076484484,6.5062957689174885,0,0,0.0,7,5,3
33109,399473,0,0,7.2894927524354,7.196497584145133,7.887741544507967,6.784239128653099,0,0,1.0,5,5,3
33110,981327,0,0,6.842003753032513,6.9,7.45836397754841,3.6769305855498406,0,0,0.0,13,6,2
33111,376277,0,0,7.0523301597430015,7.190679361027992,7.214514281156492,6.3569904792290055,0,0,0.0,12,4,1
33112,350598,0,0,6.605935179751023,6.935354491144028,7.805806886069965,6.723484131641978,0,0,0.7058068860699656,4,4,3
33113,545851,0,0,7.009976994713543,6.957912579911463,7.209976994713543,6.811926383083337,0,0,0.18004601057291425,4,4,3
33114,624728,0,0,7.423144034596031,7.123144034596031,7.816539099463589,6.281823047569543,0,0,0.4710699567549613,12,4,3
33115,678372,0,0,6.646664007376872,6.879997918816682,7.213333564575923,6.059999306272228,0,0,0.9333321771203792,3,2,3
33116,378937,0,0,6.883367175106997,6.316632824893002,6.829107443562754,5.0796150701677165,0,0,1.0,3,2,3
33117,348917,0,0,6.779532842319798,6.919617780079832,6.820042468880018,5.117281991678818,0,0,0.0,2,5,3
33118,273333,0,0,7.014080563557933,7.042241690673798,7.197471098307308,2.305401011881637,0,0,0.628161127115865,15,5,3
33119,728526,0,0,6.334286256959331,6.009842656673845,7.9482540285510375,5.686032228408292,0,0,0.4825402855103671,2,4,3
33120,803608,0,0,6.747578268295263,6.247578268295263,7.461894567073815,6.380840237811973,0,0,0.0,6,5,2
33121,436880,0,0,7.326471694114756,7.190588677645903,6.909411322354098,6.853824524703279,0,0,0.0,14,4,1
33122,585922,0,0,6.822989313449033,6.918391450759227,7.867814961171354,5.6505764895878725,0,0,0.0,11,4,1
33123,495747,0,0,7.137773873147314,6.037773873147312,7.284443468286827,6.062226126852687,0,0,1.0,6,2,5
33124,561193,0,0,6.471771485154619,6.115314455463857,7.168708594061848,6.593874217814458,0,0,0.6564570296907613,6,1,2
33125,470167,0,0,6.596660668169832,6.982852001288428,7.438086668814046,6.696660668169832,0,0,0.0,3,4,3
33126,159671,0,0,6.805251172059744,6.771118553671409,7.118379102209103,0.1916677801806476,0,0,0.9737441397012812,3,4,2
33127,348837,0,0,6.818948381625287,6.156845144875858,7.329827938750952,5.964913969375477,0,0,0.2701720612490475,4,1,2
33128,885336,0,0,6.954212753146647,6.842765941433313,7.1018014002910865,6.3180709177155485,0,0,1.0,8,3,3
33129,219938,0,0,6.960920471702223,6.490230117925557,7.5902301179255565,6.148849410372223,0,0,1.0,8,2,1
33130,459290,0,0,7.183224907659375,7.0821065681699995,7.292171623574375,0.06374535089437305,0,0,0.9888166051062504,6,5,3
33131,207625,0,0,7.271002488468484,7.332836236546565,7.580171228858888,6.447334992312323,0,0,0.3816625192191926,7,6,2
33132,115304,0,0,6.3441978636741885,6.0139686818668165,7.6302291818073735,5.762822772829943,0,0,0.0,11,3,2
33133,399593,0,0,7.181246317202118,6.858583161956087,7.810934737901587,6.517960003355029,0,0,0.8515578965026467,4,5,3
33134,608526,0,0,6.544608421076707,6.89387052623153,7.608456315807529,4.405504736426828,0,0,0.36152105269176427,12,4,4
33135,567536,0,0,7.29060103275974,6.711402409772727,7.530200344253247,6.924499139366883,0,0,0.8489982787337664,3,4,2
33136,955459,0,0,7.7763341538369115,7.521371555542205,8.78396505980544,7.680149606821178,0,0,0.0,19,5,1
33137,978269,0,0,7.1396648539597605,6.5371512586579685,7.479329707919523,5.778491842818924,0,0,0.8016757302011953,4,4,2
33138,615775,0,0,6.9,6.791480550110767,7.563826850036922,6.4851024667158965,0,0,0.21275616678974066,6,5,3
33139,739066,0,0,6.529077683643867,6.503545903971375,6.9,5.995035310747213,0,0,0.3049646892527884,2,2,5
33140,636763,0,0,7.377515519590273,7.155031039180548,7.055031039180548,6.895279352624928,0,0,0.0,4,4,4
33141,211277,0,0,6.2,5.441563335239311,7.680521111746438,5.610422234928747,0,0,0.0,6,4,3
33142,882880,0,0,6.480836456100371,6.450124847043545,7.5385767818863485,0.0,0,0,0.0,3,1,5
33143,455374,0,0,6.9242808055230185,7.444408444397119,7.54792341667554,6.931948944450362,0,0,0.1597447222518008,5,2,3
33144,991629,0,0,6.219789827653242,5.527705758714538,6.715831862122594,5.029684741479864,0,0,0.9802101723467576,3,0,3
33145,692450,0,0,6.780115229887235,7.065777801738838,7.375144037359044,7.317218175329279,0,0,0.0,12,3,1
33146,953251,0,0,7.513824998988953,6.860906250421269,6.939093749578731,1.9952375052237368,0,0,0.3218125008425382,11,5,2
33147,587106,0,0,6.420034259372,6.7500367064699995,7.010017129685999,2.1601761910559953,0,0,1.0,9,4,3
33148,839772,0,0,6.913057802510222,6.41322253137778,6.7,5.091404617571556,0,0,0.5652890125511123,5,2,4
33149,941386,0,0,6.438699242138507,5.8386992421385076,7.362330807128362,2.0804886320776297,0,0,1.0,3,2,4
33150,543055,0,0,6.1264187931095035,6.5,7.2,4.7213959770316825,0,0,0.8595346743227725,12,1,6
33151,923426,0,0,6.7456808583549295,6.364024328608452,7.282012164304227,3.5017781727887387,0,0,0.6366869405070434,6,1,3
33152,727276,0,0,6.691983619814332,7.05668031682139,7.259352443549945,5.691983619814332,0,0,0.5133606336427786,5,2,4
33153,505389,0,0,7.057063175537933,7.2305097971202015,7.426553378417733,6.6570631755379335,0,0,0.0,10,5,3
33154,504943,0,0,6.786695446537747,7.452017267922648,6.773390893075496,0.0,0,0,0.0,12,5,3
33155,813346,0,0,6.43602006234595,5.952140436421642,6.927959875308102,5.352140436421641,0,0,0.18010031172974394,4,5,2
33156,771159,0,0,6.826199218469409,6.447601563061182,6.95830273535707,5.6095937477552695,0,0,0.6309960923470433,3,5,3
33157,278119,0,0,6.579823567416727,6.976941219904831,7.005764695023793,0.08070573033308738,0,0,0.98558826244052,3,0,4
33158,813726,0,0,5.901205126625398,5.119282026006372,6.604820506501593,6.42166676934911,0,0,1.0,5,4,3
33159,416079,0,0,5.8050294982499,5.908382497083168,6.796647001166733,0.09723696616474127,0,0,0.0167649941663347,3,3,4
33160,854238,0,0,6.442022774826375,6.6474715314670325,7.121011387413187,6.073539855946156,0,0,0.8949430629340636,9,1,1
33161,455359,0,0,6.9947205066538505,6.63366460798462,6.7947205066538485,5.778882026615402,0,0,0.3894410133077003,1,3,6
33162,142812,0,0,7.034883750662424,7.301162812996818,9.42383724027336,0.6186045817876749,0,0,0.11046510389065622,4,2,4
33163,592123,0,0,6.540269305989353,6.4402693059893545,6.980538611978709,5.659730694010646,0,0,0.0,3,3,3
33164,710229,0,0,6.6,6.752874764859719,6.7490417450467595,4.7551850310270565,0,0,1.0,2,0,5
33165,132968,0,0,6.840694176929443,6.879652911535279,6.822082530788332,6.4694793673029185,0,0,0.0,2,4,3
33166,491239,0,0,6.322609244928688,6.248701694215561,8.064344530427874,6.451298305784439,0,0,0.7739075507131259,7,6,2
33167,192074,0,0,6.9,6.761393996401407,7.9386060035985935,6.514878987404917,0,0,0.3069699820070263,4,0,5
33168,585822,0,0,6.883014187101481,6.054787193477787,6.752872316086672,5.6320567484059225,0,0,0.0,14,6,1
33169,985894,0,0,7.310415789611957,7.6,8.979168420776086,7.122217544597106,0,0,0.0,3,4,3
33170,238732,0,0,6.934382677321447,6.296064960044575,7.064830314687468,4.581898816205042,0,0,0.6640433066963829,7,4,2
33171,871351,0,0,7.07560799503016,7.529932360473738,7.315743274082683,6.929932360473738,0,0,0.0,2,3,3
33172,288305,0,0,7.4686975489174685,7.144326961907848,7.60777108139342,6.650419608660254,0,0,0.0,23,6,1
33173,157079,0,0,5.3289548544398215,5.837158194177593,7.23989264075685,3.016406679475544,0,0,0.0,1,5,2
33174,543230,0,0,6.609845543975342,6.5,7.2,6.33281847991781,0,0,0.3223938400273967,12,1,6
33175,220546,0,0,6.376916606707994,6.299831774407821,6.8308339329200685,5.930665707327889,0,0,0.0,4,2,3
33176,423070,0,0,6.6,6.305864815318352,7.902639711206825,1.4410537072284697,0,0,0.0,9,5,2
33177,746664,0,0,7.02732123566375,6.924788978576022,7.838871639255853,5.781963706991251,0,0,1.0,9,5,2
33178,858180,0,0,6.746452478700053,6.546452478700052,7.015160640974962,6.954032799187533,0,0,0.0,4,4,4
33179,373183,0,0,6.476664958227227,5.7933401670910945,7.056685459500513,1.4001025063664299,0,0,0.7666495822722617,5,5,3
33180,205190,0,0,6.916042812654261,7.3775400622840355,7.987165749876591,6.619251375185112,0,0,0.032085625308522325,5,1,4
33181,186792,0,0,6.9,6.949990353845606,7.6,6.2999614153824215,0,0,0.0,14,6,1
33182,326346,0,0,6.815305175977165,5.007136231840153,6.625508626628608,5.910203450651442,0,0,0.0,3,3,3
33183,437209,0,0,6.152403798719628,5.937556516442004,6.885152717722376,4.886029339218254,0,0,0.8515271772237484,6,4,2
33184,616294,0,0,6.224321904126924,5.7,6.721609520634623,5.887839047936537,0,0,0.9391952396826888,3,3,4
33185,984830,0,0,6.914921465804374,6.364168847736481,7.988056282578827,7.0313481677445315,0,0,0.7313481677445327,14,7,1
33186,965377,0,0,6.271655815898508,6.085562789400995,7.1711255788019885,6.49973488145174,0,0,0.2860930264975137,13,4,1
33187,342842,0,0,7.093411684603821,6.971254755107005,7.6089802987044575,4.56496025697516,0,0,0.4221569294968153,11,3,3
33188,739277,0,0,6.991432294539134,5.648593767234812,7.056425779095648,3.0150586389913774,0,0,0.5214192636521623,3,4,3
33189,280899,0,0,6.462428430638705,7.125429416167768,7.731214215319352,7.081500492764532,0,0,0.312142153193526,5,4,2
33190,545918,0,0,6.398388056760738,6.116423334648077,7.2983880567607375,5.081812770984933,0,0,0.0,13,3,3
33191,636495,0,0,6.911617644337512,7.297647051566701,8.011617644337512,6.548823525783352,0,0,0.6279411855416237,5,2,5
33192,422880,0,0,7.1540446147610615,7.702696409840707,8.2,7.1946071803185845,0,0,0.4865179507964604,7,2,4
33193,211593,0,0,7.2598047913187935,7.279902395659397,7.020097604340603,1.2259538647768258,0,0,0.20097604340603706,7,5,1
33194,125035,0,0,7.085136207650219,7.3,8.075227012750366,7.290998856101616,0,0,0.0,13,5,2
33195,852562,0,0,6.894270320950384,6.888540641900767,6.834378074297699,6.054162567603068,0,0,0.057296790496165324,4,4,3
33196,960828,0,0,6.537952386789247,7.1,7.8557222154125474,6.674698408807169,0,0,0.9367460220179226,3,4,3
33197,142306,0,0,7.019519807217478,6.717118843304863,7.5780792288699095,6.3048019278252285,0,0,0.0,11,5,3
33198,394577,0,0,5.900892967681477,5.6696432256049265,6.901339451522215,1.674108064012314,0,0,1.0,5,3,3
33199,293416,0,0,6.521506947846903,6.610753473923452,6.616130210885178,5.767739578229647,0,0,0.05376736961725703,3,5,4
33200,706933,0,0,6.427105206776996,6.737368759338027,6.9,6.237368759338027,0,0,1.0,1,2,3
33201,416306,0,0,7.143142679814023,7.371571339907013,8.657357009860519,6.703553582511624,0,0,0.035535825116235764,3,0,7
33202,100032,0,0,6.4972670875271135,6.713664562364434,6.824596212255982,7.069937962798242,0,0,0.0,8,4,4
33203,663759,0,0,6.6,6.5821386580844905,7.726792012873267,6.394289073532407,0,0,0.0,4,1,2
33204,422829,0,0,7.073315989230997,7.249481688132418,8.2,4.733159892309961,0,0,0.0,9,1,5
33205,539006,0,0,7.0081715526985,7.1918284473015,7.647599710370168,6.6408577634925,0,0,0.3605718423283335,4,1,3
33206,691676,0,0,7.218099605450332,6.359317285114392,8.015590371068635,4.462361484274538,0,0,0.0,12,3,2
33207,107047,0,0,6.3278414213116365,6.655682842623272,6.6919823801457365,5.88687232932719,0,0,1.0,3,4,2
33208,181279,0,0,6.324272060710343,6.272816182131028,7.175727939289657,3.2563013894552486,0,0,0.7572793928965695,5,5,2
33209,967690,0,0,6.470663399627974,6.54132679925595,7.485034133002643,5.908419397147809,0,0,0.1437073337466942,2,4,3
33210,126093,0,0,7.165483929144247,6.798225893716372,6.849112946858186,5.727419645721241,0,0,0.16370982286062066,4,5,3
33211,823704,0,0,6.477058593456238,6.78852929672812,7.421554408209365,6.099537667221867,0,0,0.5550418524687424,3,3,4
33212,198264,0,0,7.128915649484212,7.512736642120304,8.619104963180455,6.880378627392487,0,0,1.0,8,1,1
33213,680682,0,0,7.197414273705168,7.1753456926693024,7.6312085305975685,5.7972344586455895,0,0,0.805171452589665,2,4,3
33214,532385,0,0,6.9,7.271524910940847,7.5708505343549275,6.7,0,0,0.0,10,5,2
33215,509780,0,0,6.867555263721751,7.038547895225518,7.435496315751884,6.045036842481169,0,0,0.0,7,3,3
33216,182959,0,0,7.1124381722792815,7.133902073833977,7.664391704664091,6.001706221501932,0,0,0.0,10,4,2
33217,488684,0,0,6.879590704267951,7.1236725634143605,7.055918140853589,7.096736732317687,0,0,1.0,4,1,5
33218,901758,0,0,6.372988366945102,6.4,7.01360074602225,0.0,0,0,0.7567054435163237,4,4,3
33219,569486,0,0,6.31012653124382,6.88987346875618,7.2797469375123605,4.920253062487639,0,0,0.6329115625206019,5,6,3
33220,455302,0,0,7.164802822669149,7.473190120657978,7.370394354661702,6.932401411334576,0,0,0.3240141133457457,3,2,3
33221,394660,0,0,6.6787374818526475,7.216421418201513,7.3917892908992435,6.082107091007567,0,0,0.4589464544962163,11,5,2
33222,279361,0,0,6.1953835658378615,6.089391497285947,7.3313359771493625,5.583399428734029,0,0,0.6866402285063885,3,3,3
33223,441422,0,0,6.306306290293798,5.98063062902938,6.777477483882481,4.999098999821544,0,0,0.0,3,1,5
33224,643232,0,0,6.771293913265673,6.016323912626864,6.905441304208955,6.034147390943281,0,0,0.5891173915820911,2,2,3
33225,302353,0,0,6.898844318368867,6.9930659102131925,6.9,6.190754546950925,0,0,0.0,2,5,3
33226,285199,0,0,6.516764931148535,6.867059724594138,7.51735451803974,7.2,0,0,0.8323506885146575,3,4,3
33227,217928,0,0,6.712625331538672,6.818937997308009,7.850501326154691,6.818937997308009,0,0,0.936873342306636,13,5,3
33228,240549,0,0,6.8859531362475765,6.1342140591257275,7.765785940874273,7.265785940874273,0,0,0.8859531362475769,6,3,2
33229,704226,0,0,7.0535318731291685,6.643205622713428,7.08451062437639,5.761957502494441,0,0,1.0,12,3,3
33230,165361,0,0,7.2390415283215415,7.117124584964622,7.2256868774469325,6.447603820803852,0,0,0.0,4,3,4
33231,801401,0,0,6.582525992023615,6.394315419455559,7.111789427431946,4.939792063811079,0,0,0.0,3,0,5
33232,592642,0,0,6.400244278433435,6.463858434939485,8.082173495903179,0.0,0,0,0.0,6,3,2
33233,430675,0,0,7.454372963236157,6.7771864816180765,7.371483102022598,6.317873567102809,0,0,1.0,2,4,1
33234,865431,0,0,6.844973752844562,7.055026247155437,6.910052494310873,6.3904724487978735,0,0,0.4497375284456261,3,4,4
33235,272580,0,0,4.970355608206883,4.694827124104928,6.761178789745115,6.006117878974512,0,0,0.9694106051274424,2,4,2
33236,924776,0,0,6.6991004837698425,6.446626814136906,7.149325362827381,6.244827781676588,0,0,0.4977512094246037,3,3,3
33237,807532,0,0,6.498386648910822,6.2,7.198386648910821,6.164515531881096,0,0,0.33871117029725983,7,3,4
33238,894932,0,0,7.033010170234594,6.7,7.6,6.533010170234594,0,0,0.8899660992180182,4,2,4
33239,983598,0,0,6.7072656820699255,6.889866104039958,8.169598312119872,5.469598312119873,0,0,0.0,4,4,3
33240,834846,0,0,6.826529886522538,6.345962070303187,7.586245978412863,2.9004413838966423,0,0,0.0,13,2,2
33241,596265,0,0,7.764071511560983,8.241379834652134,7.694327080772787,8.250834700030822,0,0,0.018909730757376453,4,5,3
33242,565788,0,0,7.378170593039628,7.10453493097465,6.626364337935022,6.7472713241299545,0,0,1.0,5,4,4
33243,811801,0,0,7.480296717843704,7.0839910832480095,6.995074179460926,5.706157275673842,0,0,0.012314551347684666,14,6,1
33244,299472,0,0,6.1781373638931605,6.0597159369542695,7.135627472778633,5.193117581664104,0,0,0.0,5,2,6
